1,0,0.0
2,0.245,0.1225
3,0.5016,0.16720000000000002
4,0.833,0.20825
5,1.1581,0.23162
6,1.5306,0.2551
7,1.8734,0.26762857142857144
8,2.3012,0.28765
9,2.7185,0.3020555555555556
10,3.1262,0.31262
11,3.5628,0.3238909090909091
12,3.9503,0.32919166666666666
13,4.4174,0.3398
14,4.8684,0.3477428571428572
15,5.3335,0.35556666666666664
16,5.8199,0.36374375
17,6.2382,0.3669529411764706
18,6.6961,0.3720055555555556
19,7.1804,0.3779157894736842
20,7.6634,0.38317
21,8.1473,0.3879666666666666
22,8.6213,0.39187727272727274
23,9.0836,0.3949391304347826
24,9.6158,0.40065833333333334
25,10.1163,0.404652
26,10.5543,0.4059346153846154
27,11.0809,0.4104037037037037
28,11.6155,0.41483928571428574
29,12.0731,0.4163137931034483
30,12.6477,0.42159
31,13.1256,0.42340645161290325
32,13.624,0.42575
33,14.1973,0.4302212121212121
34,14.7611,0.43415000000000004
35,15.2268,0.4350514285714286
36,15.6962,0.43600555555555554
37,16.2834,0.4400918918918919
38,16.7127,0.4398078947368422
39,17.3301,0.44436153846153853
40,17.8712,0.44678000000000007
41,18.3027,0.4464073170731708
42,18.9065,0.45015476190476195
43,19.4162,0.45153953488372095
44,19.9681,0.45382045454545455
45,20.5559,0.4567977777777778
46,20.9625,0.4557065217391304
47,21.5361,0.4582148936170213
48,22.1076,0.460575
49,22.7159,0.46358979591836735
50,23.1647,0.463294
51,23.7282,0.4652588235294118
52,24.312,0.46753846153846157
53,24.8626,0.4691056603773585
54,25.2587,0.4677537037037037
55,25.8967,0.4708490909090909
56,26.4175,0.4717410714285714
57,27.1518,0.47634736842105263
58,27.4867,0.47390862068965517
59,28.108,0.47640677966101697
60,28.7086,0.47847666666666666
61,29.2771,0.47995245901639344
62,29.6798,0.4787064516129032
63,30.3083,0.48108412698412695
64,30.8355,0.4818046875
65,31.596,0.4860923076923077
66,32.0704,0.4859151515151515
67,32.5623,0.4860044776119403
68,33.23,0.48867647058823527
69,33.7326,0.4888782608695652
70,34.337,0.4905285714285715
71,34.9092,0.4916788732394366
72,35.3714,0.4912694444444445
73,35.8267,0.4907767123287672
74,36.5687,0.4941716216216216
75,37.0593,0.494124
76,37.675,0.49572368421052626
77,38.2005,0.4961103896103896
78,38.7396,0.4966615384615385
79,39.2019,0.49622658227848104
80,39.9339,0.49917375
81,40.5639,0.5007888888888888
82,41.0542,0.5006609756097561
83,41.7328,0.5028048192771084
84,42.288,0.5034285714285713
85,42.8321,0.5039070588235294
86,43.3449,0.5040104651162791
87,43.7251,0.502587356321839
88,44.5868,0.5066681818181817
89,45.0445,0.5061179775280898
90,45.6897,0.5076633333333334
91,46.2197,0.5079087912087913
92,46.8012,0.5087086956521739
93,47.3767,0.5094268817204302
94,48.0366,0.511027659574468
95,48.607,0.5116526315789474
96,49.2992,0.5135333333333333
97,49.7934,0.5133340206185567
98,50.3486,0.5137612244897959
99,50.8875,0.5140151515151515
